url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),listed_in(city)
https://www.zomato.com/bangalore/dabba-gosht-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzk2NzI1IiwiMTg1NDE0ODIiLCIxODY0MjA2NyIsIjE4Nzk2NzkzIiwxODc5NjgxNiwiMTg3OTY4MzQiLCIxODY0MzYxOCIsIjE4NjMxODAyIiwiNTYwMjgiLCI1ODgyOCIsIjE4NTU2MjQ4IiwiNTAzMDciLCI1NjkxMyIsIjE4NzExODI3IiwiMTg2NTE4NDUiLCI1MjI0NiIsIjE4NDM5NjIzIiwiMTg4OTY2NzIiLCIxODY4MjAxNyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=,"1260 SY 35/4 SJR Tower's, 24th Main Puttanhalli, JP Nagar 7th Phase, Bangalore",Dabba Gosht,Yes,No,3.5,9,080 43334321,JP Nagar,"Takeaway, Delivery",,"Arabian, Middle Eastern",400,Delivery,JP Nagar
https://www.zomato.com/bangalore/kitchens@jp-nagar-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTQxNDgyIiwiMTg2NDIwNjciLCIxODc5Njc5MyIsIjE4Nzk2ODE2IiwxODc5NjgzNCwiMTg2NDM2MTgiLCIxODYzMTgwMiIsIjU2MDI4IiwiNTg4MjgiLCIxODU1NjI0OCIsIjUwMzA3IiwiNTY5MTMiLCIxODcxMTgyNyIsIjE4NjUxODQ1IiwiNTIyNDYiLCIxODQzOTYyMyIsIjE4ODk2NjcyIiwiMTg2ODIwMTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"#35/4, 24th main JP Nagar 7th phase, Puttenahalli, JP Nagar, Bangalore",Kitchens@JP Nagar,Yes,No,3.5,502,080 43334321,JP Nagar,"Takeaway, Delivery",Vegetable Biryani,"Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra",400,Delivery,JP Nagar
https://www.zomato.com/bangalore/krishna-kuteera-2-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzk2NzkzIiwiMTg3OTY4MTYiLCIxODc5NjgzNCIsIjE4NjQzNjE4IiwxODYzMTgwMiwiNTYwMjgiLCI1ODgyOCIsIjE4NTU2MjQ4IiwiNTAzMDciLCI1NjkxMyIsIjE4NzExODI3IiwiMTg2NTE4NDUiLCI1MjI0NiIsIjE4NDM5NjIzIiwiMTg4OTY2NzIiLCIxODY4MjAxNyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=,"19/3C, Avanishringeri Nagar, Nyanappanahalli Village, Bannerghatta Road, Bangalore",Krishna Kuteera,Yes,No,3.5,403,+91 9035011234,Bannerghatta Road,Quick Bites,"Pav Bhaji, Coffee, Set Dosa, Masala Dosa, Vada, Masala Poori","South Indian, North Indian, Chinese",400,Delivery,JP Nagar
https://www.zomato.com/bangalore/momoz-btm?context=eyJzZSI6eyJlIjpbIjE4Nzk2ODE2IiwiMTg3OTY4MzQiLCIxODY0MzYxOCIsIjE4NjMxODAyIiw1NjAyOCwiNTg4MjgiLCIxODU1NjI0OCIsIjUwMzA3IiwiNTY5MTMiLCIxODcxMTgyNyIsIjE4NjUxODQ1IiwiNTIyNDYiLCIxODQzOTYyMyIsIjE4ODk2NjcyIiwiMTg2ODIwMTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"806, Near ICICI Bank, 7th Cross, 16th Main, 2nd Stage, BTM, Bangalore",Momoz,Yes,No,3.5,944,"+91 9986304455


080 41677117",BTM,Casual Dining,"Momos, Noodles, Thukpa, Crispy Honey Chicken, Manchow Soup, Manchurian, Chicken Momo","Chinese, Momos",600,Delivery,JP Nagar
https://www.zomato.com/bangalore/kalingas-btm?context=eyJzZSI6eyJlIjpbIjE4Nzk2ODM0IiwiMTg2NDM2MTgiLCIxODYzMTgwMiIsIjU2MDI4Iiw1ODgyOCwiMTg1NTYyNDgiLCI1MDMwNyIsIjU2OTEzIiwiMTg3MTE4MjciLCIxODY1MTg0NSIsIjUyMjQ2IiwiMTg0Mzk2MjMiLCIxODg5NjY3MiIsIjE4NjgyMDE3IiwiNTEyMzkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"399, 16th Main, N.S Palya, BTM, Bangalore",Kalingas,Yes,No,3.5,181,080 42038180,BTM,Quick Bites,"Rasgulla, Mutton Kosha, Chicken Kasha, Samosa Chaat, Kheer, Veg Thali","Oriya, Fast Food",250,Delivery,JP Nagar
https://www.zomato.com/bangalore/roti-wala-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjQzNjE4IiwiMTg2MzE4MDIiLCI1NjAyOCIsIjU4ODI4IiwxODU1NjI0OCwiNTAzMDciLCI1NjkxMyIsIjE4NzExODI3IiwiMTg2NTE4NDUiLCI1MjI0NiIsIjE4NDM5NjIzIiwiMTg4OTY2NzIiLCIxODY4MjAxNyIsIjUxMjM5IiwiMTg2MDg3ODUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"688, 7th Main, 10th Cross Main Road, 2nd Stage, BTM, Bangalore",Roti Wala,Yes,No,3.5,199,+91 9731100002,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,300,Delivery,JP Nagar
https://www.zomato.com/bangalore/corner-house-ice-cream-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NjMxODAyIiwiNTYwMjgiLCI1ODgyOCIsIjE4NTU2MjQ4Iiw1MDMwNywiNTY5MTMiLCIxODcxMTgyNyIsIjE4NjUxODQ1IiwiNTIyNDYiLCIxODQzOTYyMyIsIjE4ODk2NjcyIiwiMTg2ODIwMTciLCI1MTIzOSIsIjE4NjA4Nzg1IiwiMTg4MDEzNjMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"1225, 26th Main, 9th Block, Jayanagar, Bangalore",Corner House Ice Cream,Yes,No,3.5,825,080 26540925,Jayanagar,Dessert Parlor,"Hot Chocolate Fudge, Chocolate Malt, Thick Shakes, Chocolate Nut Sundae, Ice Cream Sundae, Fudge Cake, Coffee","Ice Cream, Desserts",400,Delivery,JP Nagar
https://www.zomato.com/bangalore/apna-punjab-btm?context=eyJzZSI6eyJlIjpbIjU2MDI4IiwiNTg4MjgiLCIxODU1NjI0OCIsIjUwMzA3Iiw1NjkxMywiMTg3MTE4MjciLCIxODY1MTg0NSIsIjUyMjQ2IiwiMTg0Mzk2MjMiLCIxODg5NjY3MiIsIjE4NjgyMDE3IiwiNTEyMzkiLCIxODYwODc4NSIsIjE4ODAxMzYzIiwiNTgwNDkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"26-27, MICO Layout, 6th Main, 2nd Stage, BTM, Bangalore",Apna Punjab,Yes,No,3.5,476,+91 7411793215,BTM,Quick Bites,"Thali, Egg Masala, Chole, Paratha, Roti, Butter Chicken, Paneer Manchurian","North Indian, Chinese, Fast Food",450,Delivery,JP Nagar
https://www.zomato.com/bangalore/five-star-chicken-1-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjU4ODI4IiwiMTg1NTYyNDgiLCI1MDMwNyIsIjU2OTEzIiwxODcxMTgyNywiMTg2NTE4NDUiLCI1MjI0NiIsIjE4NDM5NjIzIiwiMTg4OTY2NzIiLCIxODY4MjAxNyIsIjUxMjM5IiwiMTg2MDg3ODUiLCIxODgwMTM2MyIsIjU4MDQ5IiwiMTg3Mzk2NDQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"18th Cross road, 5th Phase, JP Nagar, Bangalore",Five Star Chicken,Yes,No,3.5,62,+91 8884121777,JP Nagar,Quick Bites,Fries,"Burger, Fast Food, Roast Chicken, Finger Food",300,Delivery,JP Nagar
https://www.zomato.com/bangalore/nellore-bhojanam-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjE4NTU2MjQ4IiwiNTAzMDciLCI1NjkxMyIsIjE4NzExODI3IiwxODY1MTg0NSwiNTIyNDYiLCIxODQzOTYyMyIsIjE4ODk2NjcyIiwiMTg2ODIwMTciLCI1MTIzOSIsIjE4NjA4Nzg1IiwiMTg4MDEzNjMiLCI1ODA0OSIsIjE4NzM5NjQ0IiwiMTg4NDgyOTUiLCIxODI5ODIzOCIsIjE4Njk3MjExIiwiMTg4ODQ5OTEiLCI1NjQ4OCIsIjYwMTI0IiwiMTg0ODkxNDMiLCI1ODM1OSIsIjU4MTQxIiwiMTg4MjQ3MjQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"Near Fortis Hospital, Opposite IBM, Bannerghatta Road, Bangalore",Nellore Bhojanam,Yes,No,3.5,178,+91 7760358195,Bannerghatta Road,Quick Bites,Biryani,Andhra,250,Delivery,JP Nagar
https://www.zomato.com/bangalore/sagar-deluxe-kumaraswamy-layout?context=eyJzZSI6eyJlIjpbIjUwMzA3IiwiNTY5MTMiLCIxODcxMTgyNyIsIjE4NjUxODQ1Iiw1MjI0NiwiMTg0Mzk2MjMiLCIxODg5NjY3MiIsIjE4NjgyMDE3IiwiNTEyMzkiLCIxODYwODc4NSIsIjE4ODAxMzYzIiwiNTgwNDkiLCIxODczOTY0NCIsIjE4ODQ4Mjk1IiwiMTgyOTgyMzgiLCIxODY5NzIxMSIsIjE4ODg0OTkxIiwiNTY0ODgiLCI2MDEyNCIsIjE4NDg5MTQzIiwiNTgzNTkiLCI1ODE0MSIsIjE4ODI0NzI0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBKUCBOYWdhciJ9fQ==,"1761, Near Swathi Nursing Home, 14th Main Road, 1st Stage, Kumaraswamy Layout, Bangalore",Sagar Deluxe,Yes,No,3.5,170,"080 32963232


+91 9620284767",Kumaraswamy Layout,Quick Bites,"Coffee, Chaat","South Indian, North Indian, Chinese, Juices",300,Delivery,JP Nagar
https://www.zomato.com/bangalore/chaatimes-3-jp-nagar?context=eyJzZSI6eyJlIjpbIjU2OTEzIiwiMTg3MTE4MjciLCIxODY1MTg0NSIsIjUyMjQ2IiwxODQzOTYyMywiMTg4OTY2NzIiLCIxODY4MjAxNyIsIjUxMjM5IiwiMTg2MDg3ODUiLCIxODgwMTM2MyIsIjU4MDQ5IiwiMTg3Mzk2NDQiLCIxODg0ODI5NSIsIjE4Mjk4MjM4IiwiMTg2OTcyMTEiLCIxODg4NDk5MSIsIjU2NDg4IiwiNjAxMjQiLCIxODQ4OTE0MyIsIjU4MzU5IiwiNTgxNDEiLCIxODgyNDcyNCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=,"11, Opposite Sobha Tulip Apartments, 5th Phase, JP Nagar, Bangalore",Chaatimes,Yes,No,3.5,101,+91 8884262266,JP Nagar,Quick Bites,"Chaat, Pav Bhaji, Panipuri, Basket Chat, Mango Lassi, Sev Puri, Misal","Street Food, Fast Food",200,Delivery,JP Nagar
https://www.zomato.com/bangalore/poha-house-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzExODI3IiwiMTg2NTE4NDUiLCI1MjI0NiIsIjE4NDM5NjIzIiwxODg5NjY3MiwiMTg2ODIwMTciLCI1MTIzOSIsIjE4NjA4Nzg1IiwiMTg4MDEzNjMiLCI1ODA0OSIsIjE4NzM5NjQ0IiwiMTg4NDgyOTUiLCIxODI5ODIzOCIsIjE4Njk3MjExIiwiMTg4ODQ5OTEiLCI1NjQ4OCIsIjYwMTI0IiwiMTg0ODkxNDMiLCI1ODM1OSIsIjU4MTQxIiwiMTg4MjQ3MjQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"24, 6th-A Cross, 16th Main, BTM 2nd Stage, BTM, Bangalore",Poha House,Yes,No,3,7,+91 8748866888,BTM,Quick Bites,,Maharashtrian,200,Delivery,JP Nagar
https://www.zomato.com/bangalore/antilla-aromas-bannerghatta-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjUxODQ1IiwiNTIyNDYiLCIxODQzOTYyMyIsIjE4ODk2NjcyIiwxODY4MjAxNywiNTEyMzkiLCIxODYwODc4NSIsIjE4ODAxMzYzIiwiNTgwNDkiLCIxODczOTY0NCIsIjE4ODQ4Mjk1IiwiMTgyOTgyMzgiLCIxODY5NzIxMSIsIjE4ODg0OTkxIiwiNTY0ODgiLCI2MDEyNCIsIjE4NDg5MTQzIiwiNTgzNTkiLCI1ODE0MSIsIjE4ODI0NzI0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBKUCBOYWdhciJ9fQ==,"Opposite IIMB, Krishnaraju Layout, Sundar Ram Shetty Nagar, Bilekahalli Bannerghatta Road, Bangalore",Antilla Aromas,Yes,No,3.1,20,+91 8197777444,Bannerghatta Road,Dessert Parlor,,"Desserts, Ice Cream",300,Delivery,JP Nagar
https://www.zomato.com/bangalore/muthashys-btm-bangalore?context=eyJzZSI6eyJlIjpbIjUyMjQ2IiwiMTg0Mzk2MjMiLCIxODg5NjY3MiIsIjE4NjgyMDE3Iiw1MTIzOSwiMTg2MDg3ODUiLCIxODgwMTM2MyIsIjU4MDQ5IiwiMTg3Mzk2NDQiLCIxODg0ODI5NSIsIjE4Mjk4MjM4IiwiMTg2OTcyMTEiLCIxODg4NDk5MSIsIjU2NDg4IiwiNjAxMjQiLCIxODQ4OTE0MyIsIjU4MzU5IiwiNTgxNDEiLCIxODgyNDcyNCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=,"3, Brindavan Complex, 20th Main, Maruthi Nagar Main Road, 1st Stage, BTM Layout",Muthashy's,Yes,No,3.2,467,"080 42274488


+91 9844162560",BTM,Quick Bites,"Fish, Appam, Egg Roast, Kadala Curry, Chicken Curry, Beef Fry, Ghee Rice","Kerala, South Indian, Chinese",400,Delivery,JP Nagar
https://www.zomato.com/bangalore/donne-biriyani-house-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4NDM5NjIzIiwiMTg4OTY2NzIiLCIxODY4MjAxNyIsIjUxMjM5IiwxODYwODc4NSwiMTg4MDEzNjMiLCI1ODA0OSIsIjE4NzM5NjQ0IiwiMTg4NDgyOTUiLCIxODI5ODIzOCIsIjE4Njk3MjExIiwiMTg4ODQ5OTEiLCI1NjQ4OCIsIjYwMTI0IiwiMTg0ODkxNDMiLCI1ODM1OSIsIjU4MTQxIiwiMTg4MjQ3MjQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"99/2A, Kothnoor Main Road, Opposite RBI Layout Bus Stop, 7th Phase, JP Nagar, Bangalore",Donne Biriyani House,Yes,No,3.3,212,"080 41614200


+91 9886944200",JP Nagar,Quick Bites,"Biryani, Kshatriya Kebab","Biryani, Andhra",350,Delivery,JP Nagar
https://www.zomato.com/bangalore/mra-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODk2NjcyIiwiMTg2ODIwMTciLCI1MTIzOSIsIjE4NjA4Nzg1IiwxODgwMTM2MywiNTgwNDkiLCIxODczOTY0NCIsIjE4ODQ4Mjk1IiwiMTgyOTgyMzgiLCIxODY5NzIxMSIsIjE4ODg0OTkxIiwiNTY0ODgiLCI2MDEyNCIsIjE4NDg5MTQzIiwiNTgzNTkiLCI1ODE0MSIsIjE4ODI0NzI0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBKUCBOYWdhciJ9fQ==,"1, 100 Feet Ring Road, 1st Phase, 2nd Stage, BTM, Bangalore",MRA,Yes,No,3.4,21,080 43334333,BTM,"Takeaway, Delivery",,Bakery,200,Delivery,JP Nagar
https://www.zomato.com/bangalore/shanmukha-1-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NjgyMDE3IiwiNTEyMzkiLCIxODYwODc4NSIsIjE4ODAxMzYzIiw1ODA0OSwiMTg3Mzk2NDQiLCIxODg0ODI5NSIsIjE4Mjk4MjM4IiwiMTg2OTcyMTEiLCIxODg4NDk5MSIsIjU2NDg4IiwiNjAxMjQiLCIxODQ4OTE0MyIsIjU4MzU5IiwiNTgxNDEiLCIxODgyNDcyNCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=,"1313, Near Bangalore Central Mall, 25th Main, 9th Block, Jayanagar, Bangalore",Shanmukha,Yes,No,3.5,1972,080 45128667,Jayanagar,Casual Dining,"Egg Biryani, Egg Chilli, Mutton Biryani, Hyderabadi Biryani, Naan, Raita, Butter Chicken","Biryani, Andhra, North Indian, Chinese",800,Delivery,JP Nagar
https://www.zomato.com/bangalore/bhukkhad-baba-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjUxMjM5IiwiMTg2MDg3ODUiLCIxODgwMTM2MyIsIjU4MDQ5IiwxODczOTY0NCwiMTg4NDgyOTUiLCIxODI5ODIzOCIsIjE4Njk3MjExIiwiMTg4ODQ5OTEiLCI1NjQ4OCIsIjYwMTI0IiwiMTg0ODkxNDMiLCI1ODM1OSIsIjU4MTQxIiwiMTg4MjQ3MjQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"7th Cross, 6th Main, Shakambhari Nagar, Sarakki, JP Nagar, Bangalore",Bhukkhad Baba,Yes,No,3.6,132,+91 6361316696,JP Nagar,Quick Bites,"Paratha, Thali","North Indian, Beverages",250,Delivery,JP Nagar
https://www.zomato.com/bangalore/vegetarea-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjA4Nzg1IiwiMTg4MDEzNjMiLCI1ODA0OSIsIjE4NzM5NjQ0IiwxODg0ODI5NSwiMTgyOTgyMzgiLCIxODY5NzIxMSIsIjE4ODg0OTkxIiwiNTY0ODgiLCI2MDEyNCIsIjE4NDg5MTQzIiwiNTgzNTkiLCI1ODE0MSIsIjE4ODI0NzI0IiwiMTg1NDY0MTYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"1, 100 Feet Ring Road, 1st Phase, 2nd Stage, BTM, Bangalore",Vegetarea,Yes,No,3.7,38,080 43334333,BTM,"Takeaway, Delivery",,South Indian,250,Delivery,JP Nagar
https://www.zomato.com/bangalore/mysuru-coffee-thindi-jayanagar?context=eyJzZSI6eyJlIjpbIjE4ODAxMzYzIiwiNTgwNDkiLCIxODczOTY0NCIsIjE4ODQ4Mjk1IiwxODI5ODIzOCwiMTg2OTcyMTEiLCIxODg4NDk5MSIsIjU2NDg4IiwiNjAxMjQiLCIxODQ4OTE0MyIsIjU4MzU5IiwiNTgxNDEiLCIxODgyNDcyNCIsIjE4NTQ2NDE2IiwiMTgzNzEyNzIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"764/44, 37th Cross 18th Main, 4th T Block, Jayanagar, Bangalore",Mysuru Coffee Thindi,Yes,No,3.8,303,,Jayanagar,Quick Bites,"Coffee, Masala Dosa, Tea, Badam Milk, Vada, Idli, Raagi Dosa","South Indian, Coffee",200,Delivery,JP Nagar
https://www.zomato.com/bangalore/kitchen-garden-kumaraswamy-layout-bangalore?context=eyJzZSI6eyJlIjpbIjU4MDQ5IiwiMTg3Mzk2NDQiLCIxODg0ODI5NSIsIjE4Mjk4MjM4IiwxODY5NzIxMSwiMTg4ODQ5OTEiLCI1NjQ4OCIsIjYwMTI0IiwiMTg0ODkxNDMiLCI1ODM1OSIsIjU4MTQxIiwiMTg4MjQ3MjQiLCIxODU0NjQxNiIsIjE4MzcxMjcyIiwiMTgwMTE2NjMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"1750, 14th Main, Police Station Road, Kumaraswamy Layout, Bangalore",Kitchen Garden,Yes,No,3.9,247,080 49653196,Kumaraswamy Layout,Quick Bites,Biryani,"North Indian, Chinese",300,Delivery,JP Nagar
https://www.zomato.com/bangalore/ilyazsab-the-house-of-chicken-3-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzM5NjQ0IiwiMTg4NDgyOTUiLCIxODI5ODIzOCIsIjE4Njk3MjExIiwxODg4NDk5MSwiNTY0ODgiLCI2MDEyNCIsIjE4NDg5MTQzIiwiNTgzNTkiLCI1ODE0MSIsIjE4ODI0NzI0IiwiMTg1NDY0MTYiLCIxODM3MTI3MiIsIjE4MDExNjYzIiwiMTg2NzA5NzUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"59, 9th Main, Old Gurappanapalya, BTM, Bangalore",Ilyazsab The House Of Chicken,Yes,No,4,118,+91 8546857860,BTM,Quick Bites,,"Rolls, Kebab",250,Delivery,JP Nagar
https://www.zomato.com/bangalore/faasos-jp-nagar?context=eyJzZSI6eyJlIjpbIjE4ODAwOTYxIiwiMTg3OTY3NTkiLCI1MDAzMSIsIjE4Nzg5NTM1Iiw1ODI5OCwiNTQxMTAiLCI1NzIyNSIsIjE4NjYxMDEzIiwiMTg2NTIxMDgiLCIxODc4NDEwOCIsIjE4Nzk2ODIxIiwiMTg4MjI1OTEiLCIxODc5Njc0NSIsIjE4NzQyMTE5IiwiMTg3MjMzODYiLCIxODc0MDk0MSIsIjUxOTgzIiwiMTg1ODc5MDUiLCIxODY4OTc1NCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=,"A 94 6/2, 24th Main, Opposite To SBI Bank, 2nd Phase, JP Nagar, Bangalore",Faasos,Yes,No,4.1,313,+91 7700020020,JP Nagar,Quick Bites,"Rolls, Chicken Roll, Chicken Wrap, Veggie Wrap, Raita, Cheesy Chicken, Sabudana Kheer","North Indian, Biryani, Fast Food",500,Delivery,JP Nagar
https://www.zomato.com/bangalore/kedias-fun-food-jayanagar?context=eyJzZSI6eyJlIjpbIjE4Nzk2NzU5IiwiNTAwMzEiLCIxODc4OTUzNSIsIjU4Mjk4Iiw1NDExMCwiNTcyMjUiLCIxODY2MTAxMyIsIjE4NjUyMTA4IiwiMTg3ODQxMDgiLCIxODc5NjgyMSIsIjE4ODIyNTkxIiwiMTg3OTY3NDUiLCIxODc0MjExOSIsIjE4NzIzMzg2IiwiMTg3NDA5NDEiLCI1MTk4MyIsIjE4NTg3OTA1IiwiMTg2ODk3NTQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"6th C Main, 4th Block, Jayanagar, Bangalore",Kedia's Fun Food,Yes,No,4.2,632,+91 8867769557,Jayanagar,Quick Bites,"Paratha, Vada Pav, Chaat, Pav Bhaji, Panipuri, Masala Poori, Dhokla","North Indian, Street Food, Juices",200,Delivery,JP Nagar
https://www.zomato.com/bangalore/krispy-kreme-jayanagar?context=eyJzZSI6eyJlIjpbIjUwMDMxIiwiMTg3ODk1MzUiLCI1ODI5OCIsIjU0MTEwIiw1NzIyNSwiMTg2NjEwMTMiLCIxODY1MjEwOCIsIjE4Nzg0MTA4IiwiMTg3OTY4MjEiLCIxODgyMjU5MSIsIjE4Nzk2NzQ1IiwiMTg3NDIxMTkiLCIxODcyMzM4NiIsIjE4NzQwOTQxIiwiNTE5ODMiLCIxODU4NzkwNSIsIjE4Njg5NzU0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBKUCBOYWdhciJ9fQ==,"Opposite Kala Mandir, 11th Main, 4th Block, Jayanagar, Bangalore",Krispy Kreme,Yes,No,4.3,253,080 41718398,Jayanagar,Dessert Parlor,"Coffee, Chocolate Donut, Chocolate Dreamcake, Cookie Crunch, Double Chocolate Cake, Hot Chocolate","Desserts, Beverages",300,Delivery,JP Nagar
https://www.zomato.com/bangalore/kaapi-kuteera-kanakapura-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzg5NTM1IiwiNTgyOTgiLCI1NDExMCIsIjU3MjI1IiwxODY2MTAxMywiMTg2NTIxMDgiLCIxODc4NDEwOCIsIjE4Nzk2ODIxIiwiMTg4MjI1OTEiLCIxODc5Njc0NSIsIjE4NzQyMTE5IiwiMTg3MjMzODYiLCIxODc0MDk0MSIsIjUxOTgzIiwiMTg1ODc5MDUiLCIxODY4OTc1NCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gSlAgTmFnYXIifX0=,"Konankunte Cross, 7 th cross Vashanathapura Main Road, Vallabha Nagar, Kanakapura Main Road, Bangalore",Kaapi Kuteera,Yes,No,4.4,86,+91 9742777653,Kanakapura Road,Quick Bites,,South Indian,100,Delivery,JP Nagar
https://www.zomato.com/bangalore/kuttanad-bannerghatta-road?context=eyJzZSI6eyJlIjpbIjU4Mjk4IiwiNTQxMTAiLCI1NzIyNSIsIjE4NjYxMDEzIiwxODY1MjEwOCwiMTg3ODQxMDgiLCIxODc5NjgyMSIsIjE4ODIyNTkxIiwiMTg3OTY3NDUiLCIxODc0MjExOSIsIjE4NzIzMzg2IiwiMTg3NDA5NDEiLCI1MTk4MyIsIjE4NTg3OTA1IiwiMTg2ODk3NTQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"25/26,1st Cross, Beside IIMB, Bilekahalli, Bannerghatta Road, Bangalore",Kuttanad,Yes,No,4.5,140,+91 9108289221,Bannerghatta Road,Quick Bites,,"Kerala, South Indian",200,Delivery,JP Nagar
https://www.zomato.com/bangalore/bingejoy-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjU0MTEwIiwiNTcyMjUiLCIxODY2MTAxMyIsIjE4NjUyMTA4IiwxODc4NDEwOCwiMTg3OTY4MjEiLCIxODgyMjU5MSIsIjE4Nzk2NzQ1IiwiMTg3NDIxMTkiLCIxODcyMzM4NiIsIjE4NzQwOTQxIiwiNTE5ODMiLCIxODU4NzkwNSIsIjE4Njg5NzU0IiwiNTA1NzciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"Big Bazzar Building, JP Nagar, Bangalore",BingeJoy!,Yes,No,4.6,18,+91 8197596869,JP Nagar,Kiosk,,"Biryani, Chinese, Fast Food",100,Delivery,JP Nagar
https://www.zomato.com/bangalore/juice-shop-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjU3MjI1IiwiMTg2NjEwMTMiLCIxODY1MjEwOCIsIjE4Nzg0MTA4IiwxODc5NjgyMSwiMTg4MjI1OTEiLCIxODc5Njc0NSIsIjE4NzQyMTE5IiwiMTg3MjMzODYiLCIxODc0MDk0MSIsIjUxOTgzIiwiMTg1ODc5MDUiLCIxODY4OTc1NCIsIjUwNTc3IiwiMTg2MDEwMDIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"1260 SY 35/4 SJR Tower's, 24th Main Puttanhalli, JP Nagar 7th Phase, Bangalore",Juice Shop,Yes,No,4.7,26,080 43334321,JP Nagar,"Takeaway, Delivery",,"Juices, Beverages, Ice Cream",150,Delivery,JP Nagar
